StudyID,Experiment ID,Author,Title,Year_Publication,Country,Longitude ,Latitude ,ClimateZone,Temperature ,Precipitation ,WetnessIndex,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial ,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration ,SoilDepth,SOC_CK,SOC_CK_SD,SOC_CK_N,SOC_T ,SOC_T _SD,SOC_T _N,SOC_RR,SOC_LNRR,TN_CK,TN_CK_SD,TN_CK_N,TN_T ,TN_T _SD,TN_T _N,TN_RR,TN_LNRR,CNRatio_CK,CNRatio_CK_SD,CNRatio_CK_N,CNRatio_T ,CNRatio_T _SD,CNRatio_T _N,CNRatio_RR,CNRatio_LNRR,DOC_CK,DOC_CK_SD,DOC_CK_N,DOC_T ,DOC_T _SD,DOC_T _N,DOC_RR,DOC_LNRR,NH4_N_CK,NH4_N_CK_SD,NH4_N_CK_N,NH4_N_T ,NH4_N_T _SD,NH4_N_T _N,NH4_N_RR,NH4_N_LNRR,NO3_N_CK,NO3_N_CK_SD,NO3_N_CK_N,NO3_N_T ,NO3_N_T _SD,NO3_N_T _N,NO3_N_RR,NO3_N_LNRR,OlsenP_CK,OlsenP_CK_SD,OlsenP_CK_N,OlsenP_T ,OlsenP_T _SD,OlsenP_T _N,OlsenP_RR,OlsenP_LNRR,CEC_CK,CEC_CK_SD,CEC_CK_N,CEC_T ,CEC_T _SD,CEC_T _N,CEC_RR,CEC_LNRR,K_CK,K_CK_SD,K_CK_N,K_T ,K_T _SD,K_T _N,K_RR,K_LNRR,Ca_CK,Ca_CK_SD,Ca_CK_N,Ca_T ,Ca_T _SD,Ca_T _N,Ca_RR,Ca_LNRR,Mg_CK,Mg_CK_SD,Mg_CK_N,Mg_T ,Mg_T _SD,Mg_T _N,Mg_RR,Mg_LNRR,Na_CK,Na_CK_SD,Na_CK_N,Na_T ,Na_T _SD,Na_T _N,Na_RR,Na_LNRR,pH_CK,pH_CK_SD,pH_CK_N,pH_T ,pH_T _SD,pH_T _N,pH_RR,pH_LNRR,SMBC_CK,SMBC_CK_SD,SMBC_CK_N,SMBC_T ,SMBC_T _SD,SMBC_T _N,SMBC_RR,SMBC_LNRR,SMBN_CK,SMBN_CK_SD,SMBN_CK_N,SMBN_T ,SMBN_T _SD,SMBN_T _N,SMBN_RR,SMBN_LNRR,CropYield_CK,CropYield_CK_SD,CropYield_CK_N,CropYield_T ,CropYield_T _SD,CropYield_T _N,CropYield_RR,CropYield_LNRR,CO2_CK,CO2_CK_SD,CO2_CK_N,CO2_T ,CO2_T _SD,CO2_T _N,CO2_RR,CO2_LNRR,CH4_CK,CH4_CK_SD,CH4_CK_N,CH4_T ,CH4_T _SD,CH4_T _N,CH4_RR,CH4_LNRR,N2O_CK,N2O_CK_SD,N2O_CK_N,N2O_T ,N2O_T _SD,N2O_T _N,N2O_RR,N2O_LNRR,GWP_CK,GWP_CK_SD,GWP_CK_N,GWP_T ,GWP_T _SD,GWP_T _N,GWP_RR,GWP_LNRR,GHGI_CK,GHGI_CK_SD,GHGI_CK_N,GHGI_T ,GHGI_T _SD,GHGI_T _N,GHGI_RR,GHGI_LNRR,
166,166_5,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01 ,0.39 ,3.00 ,3.30 ,0.27 ,3.00 ,1.10 ,0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_5,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01 ,0.39 ,3.00 ,3.02 ,0.24 ,3.00 ,1.00 ,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_5,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01 ,0.39 ,3.00 ,3.29 ,0.20 ,3.00 ,1.09 ,0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_5,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01 ,0.39 ,3.00 ,3.39 ,0.13 ,3.00 ,1.13 ,0.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_6,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18 ,0.30 ,3.00 ,2.76 ,0.13 ,3.00 ,1.27 ,0.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_6,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18 ,0.30 ,3.00 ,2.27 ,0.20 ,3.00 ,1.04 ,0.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_6,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18 ,0.30 ,3.00 ,3.33 ,0.19 ,3.00 ,1.53 ,0.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_6,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18 ,0.30 ,3.00 ,2.88 ,0.24 ,3.00 ,1.32 ,0.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_7,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20 ,0.47 ,3.00 ,3.16 ,0.22 ,3.00 ,0.99 ,-0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_7,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20 ,0.47 ,3.00 ,3.09 ,0.20 ,3.00 ,0.97 ,-0.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_7,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20 ,0.47 ,3.00 ,4.07 ,0.25 ,3.00 ,1.27 ,0.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_7,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20 ,0.47 ,3.00 ,4.29 ,0.27 ,3.00 ,1.34 ,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_8,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09 ,0.32 ,3.00 ,3.13 ,0.24 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_8,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09 ,0.32 ,3.00 ,3.49 ,0.19 ,3.00 ,1.13 ,0.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_8,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09 ,0.32 ,3.00 ,3.54 ,0.13 ,3.00 ,1.15 ,0.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_8,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09 ,0.32 ,3.00 ,3.69 ,0.13 ,3.00 ,1.19 ,0.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_9,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97 ,0.30 ,3.00 ,1.75 ,0.24 ,3.00 ,0.89 ,-0.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_9,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,B,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97 ,0.30 ,3.00 ,1.93 ,0.25 ,3.00 ,0.98 ,-0.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_9,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Philippines,121.48 ,14.47 ,Tropic,,2027,,36.40 ,3.38 ,,,,,4.10 ,,23.50 ,Clay,7.00 ,40.00 ,53.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,41.30 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97 ,0.30 ,3.00 ,2.64 ,0.22 ,3.00 ,1.34 ,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166_9,S.M. Haefele,Effects and fate of biochar from rice residues in rice-based systems,2011,Thailand,104.85 ,15.23 ,Tropic,,1550,,3.40 ,0.28 ,,,,,4.80 ,,1.70 ,Sand,77.00 ,18.00 ,5.00 ,Rice straw,,,450.00 ,,398.00 ,5.90 ,,67.50 ,8.60 ,14.50 ,BNPK,49.50 ,Rice,1460.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97 ,0.30 ,3.00 ,2.63 ,0.20 ,3.00 ,1.34 ,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,B,3.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,17.54 ,2.35 ,3.00 ,1.25 ,0.23 ,2.78 ,0.46 ,3.00 ,3.36 ,0.46 ,3.00 ,1.21 ,0.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,B,6.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,19.49 ,2.50 ,3.00 ,1.39 ,0.33 ,2.78 ,0.46 ,3.00 ,3.81 ,0.46 ,3.00 ,1.37 ,0.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,B,12.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,17.29 ,2.50 ,3.00 ,1.24 ,0.21 ,2.78 ,0.46 ,3.00 ,3.51 ,0.46 ,3.00 ,1.26 ,0.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,BN,3.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,14.24 ,2.35 ,3.00 ,1.02 ,0.02 ,2.78 ,0.46 ,3.00 ,2.82 ,0.46 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,BN,6.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,20.93 ,2.35 ,3.00 ,1.50 ,0.40 ,2.78 ,0.46 ,3.00 ,4.17 ,0.46 ,3.00 ,1.50 ,0.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,BN,12.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,20.25 ,2.35 ,3.00 ,1.45 ,0.37 ,2.78 ,0.46 ,3.00 ,4.05 ,0.46 ,3.00 ,1.45 ,0.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,BN,3.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,7.71 ,2.50 ,3.00 ,0.55 ,-0.60 ,2.78 ,0.46 ,3.00 ,1.49 ,0.46 ,3.00 ,0.54 ,-0.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,BN,6.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,14.15 ,2.50 ,3.00 ,1.01 ,0.01 ,2.78 ,0.46 ,3.00 ,2.93 ,0.46 ,3.00 ,1.05 ,0.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167_1,S.O. Oladele,Influence of rice husk biochar and inorganic fertilizer on soil nutrients availability and rain-fed rice yield in two contrasting soils,2019,Nigeria,5.50 ,7.33 ,Tropic,25.3,1450,41.08 ,3.70 ,0.41 ,,,,,4.90 ,,1.77 ,Sandy loam ,,,,Rice husk,,,350.00 ,,511.30 ,0.30 ,,1704.33 ,8.50 ,,BN,12.00 ,Rice,250.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98 ,2.35 ,3.00 ,32.20 ,2.50 ,3.00 ,2.30 ,0.83 ,2.78 ,0.46 ,3.00 ,6.28 ,0.46 ,3.00 ,2.26 ,0.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
