Country,Longitude,Latitude,ClimateZone,Temperature,Precipitation,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration,SoilDepth,SOC_T,TN_T,CNRatio_T,DOC_T,NH4_N_T,NO3_N_T,OlsenP_T,CEC_T,K_T,Ca_T,Mg_T,Na_T,pH_T,SMBC_T,SMBN_T,CropYield_T,CO2_T,CH4_T,N2O_T,GWP_T,GHGI_T
China,120.92,31.59,Subtropic,15.4,1054.0,17.29,1.6,,,,,7.3,,,Clay,,,,Maize straw,,,450.00 ,,457.61,14.53,0.36,31.49,10.36,,BPK,3.0,Wheat,175.0,15.0,,,,,,,,,,,,,,,,3.45,5917.5,-0.38,3.51,6.943604931875834,149.4
China,120.92,31.59,Subtropic,15.4,1054.0,17.29,1.6,,,,,7.3,,,Clay,,,,Rice straw,,,450.00 ,,332.45,8.9,1.1,37.35,9.79,,BPK,3.0,Wheat,175.0,15.0,,,,,,,,,,,,,,,,3.4,5109.7,-1.05,3.3,6.86484777797086,124.2
China,120.92,31.59,Subtropic,15.4,1054.0,17.29,1.6,,,,,7.3,,,Clay,,,,peanut hull,,,450.00 ,,340.98,8.92,0.32,38.23,9.86,,BPK,3.0,Wheat,175.0,15.0,,,,,,,,,,,,,,,,3.48,5030.3,-0.64,2.76,6.694685813239402,106.8
China,120.92,31.59,Subtropic,15.4,1054.0,17.29,1.6,,,,,7.3,,,Clay,,,,Domestic waste,,,450.00 ,,295.34,9.46,0.06,31.22,7.74,,BPK,3.0,Wheat,175.0,15.0,,,,,,,,,,,,,,,,3.1,5289.3,0.54,3.1,6.843216757844566,127.3
China,120.92,31.59,Subtropic,15.4,1054.0,17.29,1.6,,,,,7.3,,,Clay,,,,Maize straw,,,450.00 ,,520.68,10.61,0.14,49.07,10.31,,BPK,3.0,Wheat,175.0,15.0,,,,,,,,,,,,,,,,3.45,5826.7,2.31,2.91,6.831090194046651,142.5
China,120.92,31.59,Subtropic,15.4,1054.0,17.29,1.6,,,,,7.3,,,Clay,,,,Wheat straw,,,450.00 ,,392.45,7.74,0.16,50.7,9.64,,BPK,3.0,Wheat,175.0,15.0,,,,,,,,,,,,,,,,3.05,5558.8,0.81,3.21,6.884589000950298,151.7
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,B,3.0,Wheat,240.0,15.0,4.31,,,,3.59,17.56,2.04,,,,,0.07,7.76,,,3.13,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,B,6.0,Wheat,240.0,15.0,4.81,,,,4.2,13.87,1.99,,,,,0.07,7.48,,,3.46,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,B,12.0,Wheat,240.0,15.0,5.95,,,,3.59,8.95,2.31,,,,,0.07,7.61,,,3.44,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,BNPK,3.0,Wheat,240.0,15.0,4.34,,,,3.03,26.05,0.59,,,,,0.07,7.58,,,3.62,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,BNPK,6.0,Wheat,240.0,15.0,5.3,,,,4.83,28.71,2.28,,,,,0.07,7.42,,,4.28,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,BNPK,12.0,Wheat,240.0,15.0,5.1,,,,7.85,15.41,4.09,,,,,0.07,7.61,,,4.57,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,B,3.0,Maize,105.0,15.0,4.64,,,,2.17,1.07,0.73,,,,,0.23,7.94,,,5.51,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,B,6.0,Maize,105.0,15.0,4.23,,,,2.96,4.1,0.72,,,,,0.23,8.05,,,6.45,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,B,12.0,Maize,105.0,15.0,5.24,,,,3.94,5.87,3.29,,,,,0.26,7.94,,,6.41,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,BNPK,3.0,Maize,105.0,15.0,4.01,,,,1.35,5.54,0.57,,,,,0.5,7.84,,,6.02,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,BNPK,6.0,Maize,105.0,15.0,4.4,,,,2.16,10.58,0.77,,,,,0.27,7.94,,,6.53,,,,,
China,118.81,37.92,Temperate ,8.9,550.0,6.3,,,2.7,27.1,0.8,8.2,1.48,,,,,,Reed,1.0,,,30.9,435.0,9.0,,48.33,9.1,,BNPK,12.0,Maize,105.0,15.0,5.35,,,,3.07,23.04,1.97,,,,,1.89,7.77,,,7.28,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Wheat,365.0,30.0,,,,,52.5,,25.2,9.05,,,,,,,,5.18,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Wheat,365.0,30.0,,,,,48.4,,20.3,9.65,,,,,,,,5.12,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Wheat,365.0,30.0,,,,,49.6,,22.5,8.78,,,,,,,,5.12,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Wheat,365.0,30.0,,,,,52.5,,,,,,,,7.22,,,6.74,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Wheat,365.0,30.0,,,,,48.4,,,,,,,,7.41,,,7.3,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Wheat,365.0,30.0,,,,,49.6,,,,,,,,7.41,,,6.27,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Wheat,730.0,30.0,,,,,52.5,,,,,,,,7.69,,,5.1,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Wheat,730.0,30.0,,,,,48.4,,,,,,,,7.81,,,4.94,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Wheat,730.0,30.0,,,,,49.6,,,,,,,,7.93,,,4.94,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Wheat,730.0,30.0,,,,,52.5,,,,,,,,,,,4.59,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Wheat,730.0,30.0,,,,,48.4,,,,,,,,,,,4.41,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Wheat,730.0,30.0,,,,,49.6,,,,,,,,,,,4.57,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Wheat,1095.0,30.0,,,,,52.5,,,,,,,,,,,5.39,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Wheat,1095.0,30.0,,,,,48.4,,,,,,,,,,,5.44,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,Mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Wheat,1095.0,30.0,,,,,49.6,,,,,,,,,,,5.23,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Maize,1095.0,30.0,,,,,52.5,,,,,,,,,,,7.81,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Maize,1095.0,30.0,,,,,48.4,,,,,,,,,,,7.87,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Maize,1095.0,30.0,,,,,49.6,,,,,,,,,,,7.98,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Maize,1460.0,30.0,,,,,52.5,,,,,,,,7.66,,,8.76,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Maize,1460.0,30.0,,,,,48.4,,,,,,,,7.67,,,9.1,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Maize,1460.0,30.0,,,,,49.6,,,,,,,,7.68,,,8.9,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Maize,1460.0,30.0,,,,,52.5,,,,,,,,7.69,,,10.4,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Maize,1460.0,30.0,,,,,48.4,,,,,,,,7.81,,,10.1,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Maize,1460.0,30.0,,,,,49.6,,,,,,,,7.93,,,10.1,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Maize,1460.0,30.0,,,,,52.5,,,,,,,,,,,9.77,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Maize,1460.0,30.0,,,,,48.4,,,,,,,,,,,10.4,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Maize,1460.0,30.0,,,,,49.6,,,,,,,,,,,9.8,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,30.0,Maize,1460.0,30.0,,,,,52.5,,,,,,,,,,,9.18,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,60.0,Maize,1460.0,30.0,,,,,48.4,,,,,,,,,,,9.38,,,,,
China,116.2,40.1,Temperate,11.6,400.0,9.75,0.83,,,,18.0,8.02,1.63,10.0,Silty loam,28.0,52.0,20.0,mixture of rice husk and shell of cotton seed,,0.48,400.00 ,12.6,623.0,10.5,0.47,59.33,10.64,12.5,B,90.0,Maize,1460.0,30.0,,,,,49.6,,,,,,,,,,,9.21,,,,,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,4.5,Rice,2920.0,15.0,,,,,,,,,,,,,,,,,,,4.12,7.113760809780244,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,22.6,Rice,2920.0,15.0,,,,,,,,,,,,,,,,,,,3.11,6.832794635715394,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,45.0,Rice,2920.0,15.0,,,,,,,,,,,,,,,,,,,2.82,6.735019630211773,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,4.5,Wheat,2920.0,15.0,,,,,,,,,,,,,,,,,,,6.17,7.517336050919926,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,22.6,Wheat,2920.0,15.0,,,,,,,,,,,,,,,,,,,5.91,7.474306957918672,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,45.0,Wheat,2920.0,15.0,,,,,,,,,,,,,,,,,,,6.49,7.56787294132778,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,4.5,Rice,3285.0,15.0,,,,,,,,,,,,,,,,,,,2.66,6.676680357341647,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,22.6,Rice,3285.0,15.0,,,,,,,,,,,,,,,,,,,0.41,4.813646700258897,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,45.0,Rice,3285.0,15.0,,,,,,,,,,,,,,,,,,,-2.45,,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,4.5,Wheat,3285.0,15.0,,,,,,,,,,,,,,,,,,,4.23,7.140088475862204,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,22.6,Wheat,3285.0,15.0,,,,,,,,,,,,,,,,,,,5.54,7.409693526758218,
China,119.9,31.27,Subtropic ,15.7,1177.0,,,,,,,,,,,,,,Rice Straw,,,500.00 ,,,,,,,,B,45.0,Wheat,3285.0,15.0,,,,,,,,,,,,,,,,,,,5.21,7.348317224127731,
China,112.0,35.57,Temperate,14.3,560.0,10.61,1.3,,132.4,,24.7,7.6,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,20.0,Maize,115.0,20.0,,,,,,,,,,,,,,,,6.67,,,,,
China,112.0,35.57,Temperate,14.3,560.0,10.61,1.3,,132.4,,24.7,7.6,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,40.0,Maize,115.0,20.0,,,,,,,,,,,,,,,,6.8,,,,,
China,112.0,35.57,Temperate,14.3,560.0,10.61,1.3,,132.4,,24.7,7.6,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,20.0,Maize,115.0,20.0,,,,,,,,,,,,,,,,9.73,,,,,
China,112.0,35.57,Temperate,14.3,560.0,10.61,1.3,,132.4,,24.7,7.6,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,40.0,Maize,115.0,20.0,,,,,,,,,,,,,,,,9.8,,,,,
China,112.7,35.02,Temperate,14.6,550.0,7.15,1.0,,80.6,,8.9,7.4,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,20.0,Maize,114.0,20.0,,,,,,,,,,,,,,,,5.43,,,,,
China,112.7,35.02,Temperate,14.6,550.0,7.15,1.0,,80.6,,8.9,7.4,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,40.0,Maize,114.0,20.0,,,,,,,,,,,,,,,,5.58,,,,,
China,112.7,35.02,Temperate,14.6,550.0,7.15,1.0,,80.6,,8.9,7.4,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,20.0,Maize,114.0,20.0,,,,,,,,,,,,,,,,6.95,,,,,
China,112.7,35.02,Temperate,14.6,550.0,7.15,1.0,,80.6,,8.9,7.4,,,,,,,Wheat straw,2.0,,450.00 ,,468.0,5.9,,79.32,10.4,,B,40.0,Maize,114.0,20.0,,,,,,,,,,,,,,,,7.0,,,,,
China,119.85,34.1,Subtropic ,14.1,942.6,3.03,0.27,,,,6.09,8.05,,,Sand,,,,Wheat straw,,,550.00 ,,561.48,6.01,1.08,93.42,9.1,,B,15.0,Wheat,730.0,10.0,4.59,0.37,12.41,,,,38.82,,,,,,8.05,,,7.34,,,,,
China,119.85,34.1,Subtropic ,14.1,942.6,3.03,0.27,,,,6.09,8.05,,,Sand,,,,Wheat straw,,,550.00 ,,561.48,6.01,1.08,93.42,9.1,,B,30.0,Wheat,730.0,10.0,5.34,0.37,14.43,,,,43.11,,,,,,8.09,,,8.0,,,,,
China,119.85,34.1,Subtropic ,14.1,942.6,3.03,0.27,,,,6.09,8.05,,,Sand,,,,Wheat straw,,,550.00 ,,561.48,6.01,1.08,93.42,9.1,,B,15.0,Wheat,730.0,10.0,5.14,0.38,13.53,,,,32.63,,,,,,8.14,,,7.88,,,,,
China,119.85,34.1,Subtropic ,14.1,942.6,3.03,0.27,,,,6.09,8.05,,,Sand,,,,Wheat straw,,,550.00 ,,561.48,6.01,1.08,93.42,9.1,,B,30.0,Wheat,730.0,10.0,5.98,0.38,15.74,,,,29.82,,,,,,7.98,,,8.31,,,,,
China,119.87,30.4,Subtropic,17.6,1789.5,19.64,,,122.41,,5.98,5.06,,7.48,,10.0,66.0,24.0,Rice straw,2.0,,550.00 ,,442.68,6.35,0.92,69.7,9.71,,BNPK,2.25,Rice,,15.0,21.96,1.79,12.27,,154.9,,4.5,8.17,,,,,5.23,,,6.5,,,,,
China,119.87,30.4,Subtropic,17.6,1789.5,19.64,,,122.41,,5.98,5.06,,7.48,,10.0,66.0,24.0,Rice straw,2.0,,550.00 ,,442.68,6.35,0.92,69.7,9.71,,BNPK,2.25,Rice,,15.0,24.86,2.15,11.56,,172.2,,6.5,9.37,,,,,5.11,,,6.7,,,,,
China,119.87,30.4,Subtropic,17.6,1789.5,19.64,,,122.41,,5.98,5.06,,7.48,,10.0,66.0,24.0,Rice straw,2.0,,550.00 ,,442.68,6.35,0.92,69.7,9.71,,BNPK,2.25,Rice,,15.0,24.63,2.06,11.96,,173.8,,4.7,8.1,,,,,5.1,,,6.7,,,,,
China,119.87,30.4,Subtropic,17.6,1789.5,19.64,,,122.41,,5.98,5.06,,7.48,,10.0,66.0,24.0,Rice straw,2.0,,550.00 ,,442.68,6.35,0.92,69.7,9.71,,BNPK,2.25,Rice,,15.0,24.97,2.05,12.18,,165.2,,6.6,8.37,,,,,5.16,,,8.0,,,,,
China,118.54,37.52,Temperate ,8.9,550.0,4.85,1.12,0.34,,,14.0,8.1,,,Sandy loam,21.1,61.7,17.2,Rice Straw,,,475.00 ,,450.0,11.0,2.6,40.91,8.7,,B,4.0,Rice,730.0,20.0,,,,,,,24.21,13.2,,,,,,,,8.6,,,,,
China,118.54,37.52,Temperate ,8.9,550.0,4.85,1.12,0.34,,,14.0,8.1,,,Sandy loam,21.1,61.7,17.2,Rice Straw,,,475.00 ,,450.0,11.0,2.6,40.91,8.7,,B,8.0,Rice,730.0,20.0,,,,,,,28.43,17.31,,,,,,,,9.1,,,,,
China,119.72,30.23,Subtropic,16.0,1145.0,20.0,3.5,,,,,5.5,,,Loam,33.2,54.3,12.5,Rice husk,2.0,,500.00 ,,569.4,10.2,,55.82,8.0,,B,11.25,Vegetable,28.0,15.0,,,,,,,,,,,,,,,,,893.22,-1.12,1.91,7.268257888055195,
China,119.72,30.23,Subtropic,16.0,1145.0,20.0,3.5,,,,,5.5,,,Loam,33.2,54.3,12.5,Rice husk,2.0,,500.00 ,,569.4,10.2,,55.82,8.0,,B,22.5,Vegetable,28.0,15.0,,,,,,,,,,,,,,,,,720.34,-1.54,0.6,6.760148143395889,
China,119.72,30.23,Subtropic,16.0,1145.0,20.0,3.5,,,,,5.5,,,Loam,33.2,54.3,12.5,Bamboo,2.0,,500.00 ,,830.9,11.0,,75.54,9.5,,B,11.25,Vegetable,28.0,15.0,,,,,,,,,,,,,,,,,854.8,-1.35,0.89,6.990486676579602,
China,119.72,30.23,Subtropic,16.0,1145.0,20.0,3.5,,,,,5.5,,,Loam,33.2,54.3,12.5,Bamboo,2.0,,500.00 ,,830.9,11.0,,75.54,9.5,,B,22.5,Vegetable,28.0,15.0,,,,,,,,,,,,,,,,,633.9,-1.68,0.38,6.558566529150597,
China,119.75,34.95,Subtropic ,13.7,930.0,11.5,0.9,,,,,8.5,,15.5,,,,,Wheat straw,,,450.00 ,20.8,467.0,5.6,,83.39,9.4,24.1,B,20.0,Rice,120.0,15.0,14.2,1.15,12.35,,,,,21.34,,,,,8.68,,,7.8,,161.9,0.28,8.326502309320935,529.61
China,119.75,34.95,Subtropic ,13.7,930.0,11.5,0.9,,,,,8.5,,15.5,,,,,Wheat straw,,,450.00 ,20.8,467.0,5.6,,83.39,9.4,24.1,B,40.0,Rice,120.0,15.0,15.1,1.28,11.8,,,,,23.27,,,,,8.67,,,8.3,,172.1,0.3,8.387744880229322,529.14
China,119.75,34.95,Subtropic ,13.7,930.0,11.5,0.9,,,,,8.5,,15.5,,,,,Wheat straw,,,450.00 ,20.8,467.0,5.6,,83.39,9.4,24.1,BN,20.0,Rice,120.0,15.0,13.34,1.2,11.12,,,,,20.83,,,,,8.68,,,11.7,,181.0,0.58,8.455070948725279,401.52
China,119.75,34.95,Subtropic ,13.7,930.0,11.5,0.9,,,,,8.5,,15.5,,,,,Wheat straw,,,450.00 ,20.8,467.0,5.6,,83.39,9.4,24.1,BN,40.0,Rice,120.0,15.0,14.74,1.21,12.18,,,,,22.54,,,,,8.69,,,11.8,,171.5,0.74,8.413835113984545,382.04
China,106.42,29.83,Subtropic,18.0,1133.7,,0.79,0.56,100.12,,20.16,5.5,,8.54,,,,,Potato straw,2.0,,550.00 ,,753.65,2.6,1.37,289.87,9.89,,B,5.66,Phaseolus calcaltus,,,,,,,,,,,,,,,5.54,,,,,,,,
China,106.42,29.83,Subtropic,18.0,1133.7,,0.79,0.56,100.12,,20.16,5.5,,8.54,,,,,Potato straw,2.0,,550.00 ,,753.65,2.6,1.37,289.87,9.89,,B,11.32,Phaseolus calcaltus,,,,,,,,,,,,,,,5.84,,,,,,,,
Egypt,31.09,30.92,Subtropic ,14.1,1058.0,5.1,,,,,7.38,8.27,1.39,34.72,Clay,16.03,24.38,56.59,Rice Straw,,,550.00 ,,653.0,16.6,6.1,39.34,7.6,38.4,B,12.0,Maize,380.0,20.0,10.0,,,,,,,37.52,,,,,,,,6.1,,,,,
